date,iso_code,monthly_new_cases,monthly_total_cases
2022-04-01,SWE,22092,72459
2022-05-01,SWE,8736,81195
2022-06-01,SWE,5310,86505
2022-07-01,SWE,16695,103200
2022-08-01,SWE,74155,177355
2022-09-01,SWE,142743,320098
2022-10-01,SWE,203388,523486
2022-11-01,SWE,84925,608411
2022-12-01,SWE,104116,712527
2023-01-01,SWE,187611,900138
2023-02-01,SWE,136988,1037126
2023-03-01,SWE,0,1037126
2019-12-01,SWE,14636,1051762
2020-01-01,SWE,32874,1084636
2020-02-01,SWE,8940,1093576
2020-03-01,SWE,20702,1114278
2020-04-01,SWE,28492,1142770
2020-05-01,SWE,21632,1164402
2020-06-01,SWE,21985,1186387
2020-07-01,SWE,56346,1242733
2020-08-01,SWE,457603,1700336
2020-09-01,SWE,714127,2414463
2020-10-01,SWE,57605,2472068
2020-11-01,SWE,23928,2495996
2020-12-01,SWE,8898,2504894
2021-01-01,SWE,7959,2512853
2021-02-01,SWE,15313,2528166
2021-03-01,SWE,23830,2551996
2021-04-01,SWE,21552,2573548
2021-05-01,SWE,31318,2604866
2021-06-01,SWE,13822,2618688
2021-07-01,SWE,21681,2640369
2021-08-01,SWE,47471,2687840
2021-09-01,SWE,8328,2696168
2021-10-01,SWE,2367,2698535
2021-10-01,CHE,1139,1139
2021-11-01,CHE,23412,24551
2021-12-01,CHE,5656,30207
2022-01-01,CHE,856,31063
2022-02-01,CHE,1627,32690
2022-03-01,CHE,3579,36269
2022-04-01,CHE,7263,43532
2022-05-01,CHE,16836,60368
2022-06-01,CHE,151545,211913
2022-07-01,CHE,161918,373831
2022-08-01,CHE,104152,477983
2022-09-01,CHE,53890,531873
2022-10-01,CHE,38772,570645
2022-11-01,CHE,46898,617543
2022-12-01,CHE,53070,670613
2023-01-01,CHE,29438,700051
2023-02-01,CHE,4892,704943
2023-03-01,CHE,1305,706248
2019-12-01,CHE,1109,707357
2020-01-01,CHE,25918,733275
2020-02-01,CHE,71889,805164
2020-03-01,CHE,48473,853637
2020-04-01,CHE,51475,905112
2020-05-01,CHE,260666,1165778
2020-06-01,CHE,468480,1634258
2020-07-01,CHE,881248,2515506
2020-08-01,CHE,725842,3241348
2020-09-01,CHE,327268,3568616
2020-10-01,CHE,80539,3649155
2020-11-01,CHE,52740,3701895
2020-12-01,CHE,159861,3861756
2021-01-01,CHE,150854,4012610
2021-02-01,CHE,60738,4073348
2021-03-01,CHE,91337,4164685
2021-04-01,CHE,112163,4276848
2021-05-01,CHE,96163,4373011
2021-06-01,CHE,31969,4404980
2021-07-01,CHE,3853,4408833
2021-08-01,CHE,3606,4412439
2021-08-01,SYR,16,16
2021-09-01,SYR,27,43
2021-10-01,SYR,81,124
2021-11-01,SYR,188,312
2021-12-01,SYR,426,738
2022-01-01,SYR,2235,2973
2022-02-01,SYR,1274,4247
2022-03-01,SYR,1386,5633
2022-04-01,SYR,1909,7542
2022-05-01,SYR,3892,11434
2022-06-01,SYR,2451,13885
2022-07-01,SYR,1930,15815
2022-08-01,SYR,3224,19039
2022-09-01,SYR,3592,22631
2022-10-01,SYR,1960,24591
2022-11-01,SYR,960,25551
2022-12-01,SYR,391,25942
2023-01-01,SYR,2232,28174
2023-02-01,SYR,6031,34205
2023-03-01,SYR,715,34920
2019-12-01,SYR,689,35609
2020-01-01,SYR,8057,43666
2020-02-01,SYR,4504,48170
2020-03-01,SYR,2220,50390
2020-04-01,SYR,1093,51483
2020-05-01,SYR,3657,55140
2020-06-01,SYR,583,55723
2020-07-01,SYR,106,55829
2020-08-01,SYR,70,55899
2020-09-01,SYR,38,55937
2020-10-01,SYR,449,56386
2020-11-01,SYR,728,57114
2020-12-01,SYR,200,57314
2021-01-01,SYR,58,57372
2021-02-01,SYR,37,57409
2021-03-01,SYR,14,57423
2021-04-01,SYR,30,57453
2021-05-01,SYR,14,57467
2021-05-01,TWN,92089,9970937
2021-06-01,TWN,17,18
2021-07-01,TWN,35,53
2021-08-01,TWN,345,398
2021-09-01,TWN,42,440
2021-10-01,TWN,6,446
2021-11-01,TWN,5,451
2021-12-01,TWN,34,482
2022-01-01,TWN,24,506
2022-02-01,TWN,29,535
2022-03-01,TWN,65,600
2022-04-01,TWN,133,733
2022-05-01,TWN,118,851
2022-06-01,TWN,86,937
2022-07-01,TWN,68,1005
2022-08-01,TWN,67,1072
2022-09-01,TWN,403,1475
2022-10-01,TWN,12421,13896
2022-11-01,TWN,1494,15390
2022-12-01,TWN,453,15843
2023-01-01,TWN,286,16129
2023-02-01,TWN,207,16336
2023-03-01,TWN,7,16343
2019-12-01,TWN,6,16349
2020-01-01,TWN,157,16506
2020-02-01,TWN,265,16771
2020-03-01,TWN,1270,18041
2020-04-01,TWN,1756,19797
2020-05-01,TWN,2530,22327
2020-06-01,TWN,20916,43243
2020-07-01,TWN,1027318,1070561
2020-08-01,TWN,2417038,3487599
2020-09-01,TWN,874628,4362227
2020-10-01,TWN,613743,4975970
2020-11-01,TWN,1156824,6132794
2020-12-01,TWN,1209172,7341966
2021-01-01,TWN,885029,8226995
2021-02-01,TWN,417560,8644555
2021-03-01,TWN,639939,9284494
2021-04-01,TWN,594354,9878848
2021-05-01,TJK,1729,1729
2021-06-01,TJK,3368,5097
2021-07-01,TJK,1498,6595
2021-08-01,TJK,1504,8099
2021-09-01,TJK,989,9088
2021-10-01,TJK,1445,10533
2021-11-01,TJK,1116,11649
2021-12-01,TJK,1311,12960
2022-01-01,TJK,754,13714
2022-02-01,TJK,0,13714
2022-03-01,TJK,0,13714
2022-04-01,TJK,0,13714
2022-05-01,TJK,0,13714
2022-06-01,TJK,0,13714
2022-07-01,TJK,916,14630
2022-08-01,TJK,1993,16623
2022-09-01,TJK,861,17484
2022-10-01,TJK,0,17484
2022-11-01,TJK,5,17489
2022-12-01,TJK,4,17493
2023-01-01,TJK,0,17493
2023-02-01,TJK,287,17780
2023-03-01,TJK,3,17783
2019-12-01,TJK,0,17783
2020-01-01,TJK,3,17786
2020-02-01,TJK,0,17786
2020-03-01,TJK,0,17786
2020-04-01,TJK,0,17786
2020-05-01,TJK,0,17786
2020-06-01,TJK,0,17786
2020-07-01,TJK,0,17786
2020-08-01,TJK,0,17786
2020-09-01,TJK,0,17786
2020-10-01,TJK,0,17786
2020-11-01,TJK,0,17786
2020-12-01,TJK,0,17786
2021-01-01,TJK,0,17786
2021-01-01,TZA,24,24
2021-02-01,TZA,456,480
2021-03-01,TZA,29,509
2021-04-01,TZA,0,509
2021-05-01,TZA,0,509
2021-06-01,TZA,0,509
2021-07-01,TZA,0,509
2021-08-01,TZA,0,509
2021-09-01,TZA,0,509
2021-10-01,TZA,0,509
2021-11-01,TZA,0,509
2021-12-01,TZA,0,509
2022-01-01,TZA,0,509
2022-02-01,TZA,0,509
2022-03-01,TZA,0,509
2022-04-01,TZA,0,509
2022-05-01,TZA,508,1017
2022-06-01,TZA,350,1367
2022-07-01,TZA,24479,25846
2022-08-01,TZA,308,26154
2022-09-01,TZA,107,26261
2022-10-01,TZA,3045,29306
2022-11-01,TZA,3924,33230
2022-12-01,TZA,390,33620
2023-01-01,TZA,195,33815
2023-02-01,TZA,57,33872
2023-03-01,TZA,0,33872
2019-12-01,TZA,0,33872
2020-01-01,TZA,1482,35354
2020-02-01,TZA,414,35768
2020-03-01,TZA,2097,37865
2020-04-01,TZA,847,38712
2020-05-01,TZA,801,39513
2020-06-01,TZA,541,40054
2020-07-01,TZA,602,40656
2020-08-01,TZA,1695,42351
2020-09-01,TZA,313,42664
2020-10-01,TZA,182,42846
2020-11-01,THA,21,25
2020-12-01,THA,23,48
2021-01-01,THA,2425,2473
2021-02-01,THA,527,3000
2021-03-01,THA,102,3102
2021-04-01,THA,78,3180
2021-05-01,THA,167,3345
2021-06-01,THA,86,3431
2021-07-01,THA,144,3575
2021-08-01,THA,243,3818
2021-09-01,THA,235,4053
2021-10-01,THA,5788,9841
2021-11-01,THA,12803,22644
2021-12-01,THA,3597,26241
2022-01-01,THA,4628,30869
2022-02-01,THA,47986,78855
2022-03-01,THA,93124,171979
2022-04-01,THA,98942,270921
2022-05-01,THA,443763,714684
2022-06-01,THA,534456,1249140
2022-07-01,THA,440297,1689437
2022-08-01,THA,262135,1951572
2022-09-01,THA,179069,2130641
2022-10-01,THA,122135,2252776
2022-11-01,THA,222856,2475632
2022-12-01,THA,506364,2981996
2023-01-01,THA,851052,3833048
2023-02-01,THA,475271,4308319
2023-03-01,THA,23019,4331338
2019-12-01,THA,13880,4345218
2020-01-01,THA,137991,4473867
2020-02-01,THA,62578,4536445
2020-03-01,THA,77612,4614057
2020-04-01,THA,50099,4664156
2020-05-01,THA,20891,4685047
2020-06-01,THA,10160,4695207
2020-07-01,THA,16321,4711528
2020-08-01,THA,13388,4724916
2020-09-01,THA,2320,4727236
2020-10-01,THA,799,4728035
2020-10-01,TLS,1,1
2020-11-01,TLS,23,24
2020-12-01,TLS,0,24
2021-01-01,TLS,0,24
2021-02-01,TLS,0,24
2021-03-01,TLS,2,26
2021-04-01,TLS,1,27
2021-05-01,TLS,3,30
2021-06-01,TLS,0,30
2021-07-01,TLS,3,33
2021-08-01,TLS,35,68
2021-09-01,TLS,41,109
2021-10-01,TLS,495,604
2021-11-01,TLS,1520,2124
2021-12-01,TLS,4121,6245
2022-01-01,TLS,2977,9222
2022-02-01,TLS,1313,10535
2022-03-01,TLS,4761,15296
2022-04-01,TLS,3910,19206
2022-05-01,TLS,579,19785
2022-06-01,TLS,35,19820
2022-07-01,TLS,13,19833
2022-08-01,TLS,46,19879
2022-09-01,TLS,2606,22485
2022-10-01,TLS,350,22830
2022-11-01,TLS,32,22862
2022-12-01,TLS,35,22897
2023-01-01,TLS,60,22957
2023-02-01,TLS,34,22991
2023-03-01,TLS,8,22999
2019-12-01,TLS,25,23024
2020-01-01,TLS,146,23170
2020-02-01,TLS,83,23253
2020-03-01,TLS,50,23303
2020-04-01,TLS,40,23343
2020-05-01,TLS,54,23397
2020-06-01,TLS,18,23415
2020-07-01,TLS,3,23418
2020-08-01,TLS,0,23418
2020-08-01,TGO,41,41
2020-09-01,TGO,82,123
2020-10-01,TGO,310,433
2020-11-01,TGO,243,676
2020-12-01,TGO,282,958
2021-01-01,TGO,519,1477
2021-02-01,TGO,363,1840
2021-03-01,TGO,491,2331
2021-04-01,TGO,615,2946
2021-05-01,TGO,737,3683
2021-06-01,TGO,1358,5041
2021-07-01,TGO,1810,6851
2021-08-01,TGO,4213,11064
2021-09-01,TGO,1928,12992
2021-10-01,TGO,541,13533
2021-11-01,TGO,506,14039
2021-12-01,TGO,1759,15798
2022-01-01,TGO,6436,22234
2022-02-01,TGO,3253,25487
2022-03-01,TGO,581,26068
2022-04-01,TGO,173,26241
2022-05-01,TGO,3922,30163
2022-06-01,TGO,6306,36469
2022-07-01,TGO,346,36815
2022-08-01,TGO,128,36943
2022-09-01,TGO,42,36985
2022-10-01,TGO,131,37116
2022-11-01,TGO,332,37448
2022-12-01,TGO,616,38064
2023-01-01,TGO,466,38530
2023-02-01,TGO,530,39060
2023-03-01,TGO,56,39116
2019-12-01,TGO,43,39159
2020-01-01,TGO,145,39304
2020-02-01,TGO,26,39330
2020-03-01,TGO,15,39345
2020-04-01,TGO,9,39354
2020-05-01,TGO,36,39390
2020-05-01,TKL,,
2020-06-01,TKL,,
2020-07-01,TKL,,
2020-08-01,TKL,,
2020-09-01,TKL,,
2020-10-01,TKL,,
2020-11-01,TKL,,
2020-12-01,TKL,,
2021-01-01,TKL,,
2021-02-01,TKL,,
2021-03-01,TKL,,
2021-04-01,TKL,,
2021-05-01,TKL,,
2021-06-01,TKL,,
2021-07-01,TKL,,
2021-08-01,TKL,,
2021-09-01,TKL,,
2021-10-01,TKL,,
2021-11-01,TKL,,
2021-11-01,TON,,
2021-12-01,TON,,
2022-01-01,TON,,
2022-02-01,TON,,
2022-03-01,TON,,
2022-04-01,TON,,
2022-05-01,TON,1,1
2022-06-01,TON,0,1
2022-07-01,TON,0,1
2022-08-01,TON,6,7
2022-09-01,TON,708,715
2022-10-01,TON,7216,7931
2022-11-01,TON,2834,10765
2022-12-01,TON,1004,11769
2023-01-01,TON,613,12382
2023-02-01,TON,172,12554
2023-03-01,TON,282,12836
2019-12-01,TON,0,12836
2020-01-01,TON,3346,16182
2020-02-01,TON,0,16182
2020-03-01,TON,0,16182
2020-04-01,TON,0,16182
2020-05-01,TON,408,16590
2020-06-01,TON,189,16779
2020-07-01,TON,28,16807
2020-07-01,TTO,5,5
2020-08-01,TTO,110,115
2020-09-01,TTO,1,116
2020-10-01,TTO,7,123
2020-11-01,TTO,16,139
2020-12-01,TTO,490,629
2021-01-01,TTO,3397,4026
2021-02-01,TTO,1307,5333
2021-03-01,TTO,802,6135
2021-04-01,TTO,765,6900
2021-05-01,TTO,515,7415
2021-06-01,TTO,241,7656
2021-07-01,TTO,134,7790
2021-08-01,TTO,1345,9135
2021-09-01,TTO,8015,17150
2021-10-01,TTO,13832,30982
2021-11-01,TTO,5372,36354
2021-12-01,TTO,5879,42233
2022-01-01,TTO,6593,48826
2022-02-01,TTO,5579,54405
2022-03-01,TTO,8679,63084
2022-04-01,TTO,18773,81857
2022-05-01,TTO,20167,102024
2022-06-01,TTO,19247,121271
2022-07-01,TTO,14308,135579
2022-08-01,TTO,6935,142514
2022-09-01,TTO,13379,155893
2022-10-01,TTO,10160,166053
2022-11-01,TTO,3375,169428
2022-12-01,TTO,6066,175494
2023-01-01,TTO,6986,182480
2023-02-01,TTO,1781,184261
2023-03-01,TTO,263,184524
2019-12-01,TTO,0,184524
2020-01-01,TTO,570,185094
2020-02-01,TTO,614,185708
2020-03-01,TTO,1496,187204
2020-04-01,TTO,1307,188511
2020-05-01,TTO,785,189296
2020-05-01,TUN,173,173
2020-06-01,TUN,736,909
2020-07-01,TUN,136,1045
2020-08-01,TUN,115,1160
2020-09-01,TUN,234,1394
2020-10-01,TUN,1033,2427
2020-11-01,TUN,10052,12479
2020-12-01,TUN,33413,45892
2021-01-01,TUN,45415,91307
2021-02-01,TUN,33693,125000
2021-03-01,TUN,63373,188373
2021-04-01,TUN,36743,225116
2021-05-01,TUN,22138,247254
2021-06-01,TUN,44579,291833
2021-07-01,TUN,38092,329925
2021-08-01,TUN,61486,391411
2021-09-01,TUN,164586,555997
2021-10-01,TUN,91486,647483
2021-11-01,TUN,55020,702503
2021-12-01,TUN,8661,711164
2022-01-01,TUN,5538,716702
2022-02-01,TUN,5095,721797
2022-03-01,TUN,82556,804353
2022-04-01,TUN,167107,971460
2022-05-01,TUN,62271,1033731
2022-06-01,TUN,5801,1039532
2022-07-01,TUN,3403,1042935
2022-08-01,TUN,4341,1046703
2022-09-01,TUN,67667,1114370
2022-10-01,TUN,28157,1142527
2022-11-01,TUN,2818,1145345
2022-12-01,TUN,699,1146044
2023-01-01,TUN,947,1146991
2023-02-01,TUN,486,1147477
2023-03-01,TUN,0,1147477
2019-12-01,TUN,0,1147477
2020-01-01,TUN,2740,1150217
2020-02-01,TUN,389,1150606
2020-03-01,TUN,356,1150962
2020-03-01,TUR,18135,18135
2020-04-01,TUR,102069,120204
2020-05-01,TUR,47206,167410
2020-06-01,TUR,34874,202284
2020-07-01,TUR,27607,229891
2020-08-01,TUR,45052,274943
2020-09-01,TUR,45127,320070
2020-10-01,TUR,50762,370832
2020-11-01,TUR,362429,733261
2020-12-01,TUR,652166,2208652
2021-01-01,TUR,300336,2508988
2021-02-01,TUR,237170,2746158
2021-03-01,TUR,611830,3357988
2021-04-01,TUR,1430712,4788700
2021-05-01,TUR,481599,5270299
2021-06-01,TUR,160641,5430940
2021-07-01,TUR,251690,5682630
2021-08-01,TUR,753143,6435773
2021-09-01,TUR,718297,7154070
2021-10-01,TUR,996638,8150708
2021-11-01,TUR,689183,8839891
2021-12-01,TUR,601873,9441764
2022-01-01,TUR,2498931,11940695
2022-02-01,TUR,2314850,14255545
2022-03-01,TUR,605015,14860560
2022-04-01,TUR,167837,15028397
2022-05-01,TUR,44350,15072747
2022-06-01,TUR,50584,15123331
2022-07-01,TUR,766164,15889495
2022-08-01,TUR,782353,16671848
2022-09-01,TUR,201945,16873793
2022-10-01,TUR,45845,16919638
2022-11-01,TUR,0,16919638
2022-12-01,TUR,0,16919638
2023-01-01,TUR,123084,17042722
2023-02-01,TUR,0,17042722
2023-03-01,TUR,0,17042722
2023-03-01,TKM,,
2019-12-01,TKM,,
2020-01-01,TKM,,
2020-02-01,TKM,,
2020-03-01,TKM,,
2020-04-01,TKM,,
2020-05-01,TKM,,
2020-06-01,TKM,,
2020-07-01,TKM,,
2020-08-01,TKM,,
2020-09-01,TKM,,
2020-10-01,TKM,,
2020-11-01,TKM,,
2020-12-01,TKM,,
2021-01-01,TKM,,
2021-02-01,TKM,,
2021-03-01,TKM,,
2021-04-01,TKM,,
2021-05-01,TKM,,
2021-06-01,TKM,,
2021-07-01,TKM,,
2021-08-01,TKM,,
2021-09-01,TKM,,
2021-10-01,TKM,,
2021-10-01,TCA,12,11
2021-11-01,TCA,1,12
2021-12-01,TCA,2,14
2022-01-01,TCA,83,97
2022-02-01,TCA,286,383
2022-03-01,TCA,285,668
2022-04-01,TCA,30,698
2022-05-01,TCA,48,746
2022-06-01,TCA,52,798
2022-07-01,TCA,489,1287
2022-08-01,TCA,741,2028
2022-09-01,TCA,266,2294
2022-10-01,TCA,82,2376
2022-11-01,TCA,32,2408
2022-12-01,TCA,16,2424
2023-01-01,TCA,40,2464
2023-02-01,TCA,148,2612
2023-03-01,TCA,4,2616
2019-12-01,TCA,21,2637
2020-01-01,TCA,193,2830
2020-02-01,TCA,121,2951
2020-03-01,TCA,142,3093
2020-04-01,TCA,126,3219
2020-05-01,TCA,2473,5692
2020-06-01,TCA,168,5860
2020-07-01,TCA,28,5888
2020-08-01,TCA,75,5963
2020-09-01,TCA,160,6123
2020-10-01,TCA,88,6211
2020-11-01,TCA,92,6303
2020-12-01,TCA,56,6359
2021-01-01,TCA,21,6380
2021-02-01,TCA,49,6429
2021-03-01,TCA,17,6446
2021-04-01,TCA,33,6479
2021-05-01,TCA,43,6522
2021-06-01,TCA,29,6551
2021-07-01,TCA,0,6551
2021-07-01,TUV,,
2021-08-01,TUV,,
2021-09-01,TUV,,
2021-10-01,TUV,,
2021-11-01,TUV,,
2021-12-01,TUV,,
2022-01-01,TUV,,
2022-02-01,TUV,,
2022-03-01,TUV,,
2022-04-01,TUV,,
2022-05-01,TUV,,
2022-06-01,TUV,,
2022-07-01,TUV,,
2022-08-01,TUV,3,3
2022-09-01,TUV,5,8
2022-10-01,TUV,0,8
2022-11-01,TUV,12,20
2022-12-01,TUV,0,20
2023-01-01,TUV,1999,2019
2023-02-01,TUV,809,2828
2023-03-01,TUV,0,2805
2019-12-01,TUV,0,2805
2020-01-01,TUV,0,2805
2020-02-01,TUV,0,2805
2020-03-01,TUV,0,2805
2020-03-01,UGA,53,53
2020-04-01,UGA,49,101
2020-05-01,UGA,682,679
2020-06-01,UGA,321,1000
2020-07-01,UGA,223,1223
2020-08-01,UGA,3068,4291
2020-09-01,UGA,5151,9442
2020-10-01,UGA,4126,13568
2020-11-01,UGA,12162,25730
2020-12-01,UGA,11344,37074
2021-01-01,UGA,2868,39942
2021-02-01,UGA,593,40535
2021-03-01,UGA,527,41062
2021-04-01,UGA,1090,42152
2021-05-01,UGA,14797,56949
2021-06-01,UGA,28632,85581
2021-07-01,UGA,9323,94904
2021-08-01,UGA,26086,120990
2021-09-01,UGA,3264,124254
2021-10-01,UGA,2509,126763
2021-11-01,UGA,1100,127863
2021-12-01,UGA,22505,150368
2022-01-01,UGA,12191,162559
2022-02-01,UGA,954,163513
2022-03-01,UGA,441,163954
2022-04-01,UGA,150,164104
2022-05-01,UGA,1823,165927
2022-06-01,UGA,2242,168169
2022-07-01,UGA,1227,169396
2022-08-01,UGA,0,169396
2022-09-01,UGA,0,169396
2022-10-01,UGA,77,169473
2022-11-01,UGA,337,169810
2022-12-01,UGA,175,169985
2023-01-01,UGA,415,170400
2023-02-01,UGA,104,170504
2023-02-01,UKR,1,1
2023-03-01,UKR,0,1
2019-12-01,UKR,0,1
2020-01-01,UKR,1891,1892
2020-02-01,UKR,11799,13691
2020-03-01,UKR,16015,29706
2020-04-01,UKR,22579,52285
2020-05-01,UKR,35851,88136
2020-06-01,UKR,61010,149146
2020-07-01,UKR,102097,251243
2020-08-01,UKR,264512,515755
2020-09-01,UKR,365972,881727
2020-10-01,UKR,252075,1133802
2020-11-01,UKR,169009,1302811
2020-12-01,UKR,171641,1474452
2021-01-01,UKR,482002,1956454
2021-02-01,UKR,235568,2192022
2021-03-01,UKR,87534,2279556
2021-04-01,UKR,28586,2308142
2021-05-01,UKR,42021,2350163
2021-06-01,UKR,58432,2408595
2021-07-01,UKR,203333,2611928
2021-08-01,UKR,691766,3303694
2021-09-01,UKR,402129,3705823
2021-10-01,UKR,202646,3908469
2021-11-01,UKR,717145,4625614
2021-12-01,UKR,493753,5119367
2022-01-01,UKR,101992,5221359
2022-02-01,UKR,15995,5237354
2022-03-01,UKR,8469,5245823
2022-04-01,UKR,42534,5288357
2022-05-01,UKR,15476,5303833
2022-06-01,UKR,58461,5362294
2022-07-01,UKR,118201,5480495
2022-08-01,UKR,137455,5617950
2022-09-01,UKR,34890,5652840
2022-10-01,UKR,16862,5669702
2022-11-01,UKR,16934,5686636
2022-12-01,UKR,14966,5701602
2022-12-01,ARE,5,5
2023-01-01,ARE,40,45
2023-02-01,ARE,1754,1799
2023-03-01,ARE,860,2659
2019-12-01,ARE,701,3360
2020-01-01,ARE,13433,16793
2020-02-01,ARE,20849,37642
2020-03-01,ARE,16408,54050
2020-04-01,ARE,8011,62061
2020-05-01,ARE,15781,77842
2020-06-01,ARE,26162,104004
2020-07-01,ARE,35887,139891
2020-08-01,ARE,42710,182601
2020-09-01,ARE,42103,224704
2020-10-01,ARE,95422,320126
2020-11-01,ARE,102120,422246
2020-12-01,ARE,57760,480006
2021-01-01,ARE,63604,543610
2021-02-01,ARE,50284,593894
2021-03-01,ARE,53288,647182
2021-04-01,ARE,42827,690009
2021-05-01,ARE,37532,727541
2021-06-01,ARE,9968,737509
2021-07-01,ARE,2780,740289
2021-08-01,ARE,2352,742641
2021-09-01,ARE,37570,780211
2021-10-01,ARE,85365,865576
2021-11-01,ARE,19160,884736
2021-12-01,ARE,8576,893312
2022-01-01,ARE,8497,901809
2022-02-01,ARE,13259,915068
2022-03-01,ARE,44668,959736
2022-04-01,ARE,37039,996775
2022-05-01,ARE,22438,1019213
2022-06-01,ARE,10933,1030146
2022-07-01,ARE,10458,1040604
2022-08-01,ARE,4681,1045285
2022-09-01,ARE,2086,1047371
2022-10-01,ARE,2870,1050241
2022-11-01,ARE,2278,1052519
2022-11-01,GBR,8,8
2022-12-01,GBR,181,189
2023-01-01,GBR,71328,71517
2023-02-01,GBR,124010,195527
2023-03-01,GBR,10647,206174
2019-12-01,GBR,4471,210645
2020-01-01,GBR,53590,264235
2020-02-01,GBR,21181,285416
2020-03-01,GBR,25409,310825
2020-04-01,GBR,36327,347152
2020-05-01,GBR,256564,603716
2020-06-01,GBR,588297,1192013
2020-07-01,GBR,531229,1723242
2020-08-01,GBR,1349107,3072349
2020-09-01,GBR,873331,3945680
2020-10-01,GBR,272840,4218520
2020-11-01,GBR,156115,4370321
2020-12-01,GBR,65085,4434860
2021-01-01,GBR,133317,4565813
2021-02-01,GBR,555432,5121245
2021-03-01,GBR,948117,6069362
2021-04-01,GBR,908764,6978126
2021-05-01,GBR,1176180,8154306
2021-06-01,GBR,1147603,9301909
2021-07-01,GBR,1162480,10464389
2021-08-01,GBR,4010803,14475192
2021-09-01,GBR,2480762,17803325
2021-10-01,GBR,1727160,19530485
2021-11-01,GBR,2019345,21549830
2021-12-01,GBR,564204,22114034
2022-01-01,GBR,272253,22382352
2022-02-01,GBR,501643,22883995
2022-03-01,GBR,484908,23368903
2022-04-01,GBR,152893,23521796
2022-05-01,GBR,213481,23735277
2022-06-01,GBR,194764,23930041
2022-07-01,GBR,123535,24053576
2022-08-01,GBR,156555,24210131
2022-09-01,GBR,83621,24293752
2022-10-01,GBR,102782,24396534
2022-10-01,USA,249129,103645674
2022-11-01,USA,10,16
2022-12-01,USA,68825,68841
2023-01-01,USA,982802,1051643
2023-02-01,USA,652557,1704200
2023-03-01,USA,68583,1772783
2019-12-01,USA,36601,1809384
2020-01-01,USA,789357,2598741
2020-02-01,USA,1687561,4286302
2020-03-01,USA,1760186,6046488
2020-04-01,USA,1118505,7164993
2020-05-01,USA,2173434,9338427
2020-06-01,USA,4329486,13667913
2020-07-01,USA,5812446,19480359
2020-08-01,USA,7002558,26482917
2020-09-01,USA,2331500,28814417
2020-10-01,USA,1633441,30447858
2020-11-01,USA,2144361,32592219
2020-12-01,USA,794224,33386443
2021-01-01,USA,459122,33845565
2021-02-01,USA,1414722,35260287
2021-03-01,USA,3954717,39215004
2021-04-01,USA,3979352,43194356
2021-05-01,USA,2968830,46163186
2021-06-01,USA,2325527,48488713
2021-07-01,USA,4425507,52914220
2021-08-01,USA,22329870,75244090
2021-09-01,USA,3937836,79181926
2021-10-01,USA,1125959,80307885
2021-11-01,USA,1269718,81577603
2021-12-01,USA,2582695,84160298
2022-01-01,USA,3777567,87937865
2022-02-01,USA,3577253,91515118
2022-03-01,USA,2783236,94298354
2022-04-01,USA,1797360,96095714
2022-05-01,USA,1395865,97491579
2022-06-01,USA,1141070,98632649
2022-07-01,USA,2145038,100777687
2022-08-01,USA,1529554,102307241
2022-09-01,USA,1089309,103396550
2022-10-01,VIR,,
2022-11-01,VIR,,
2022-12-01,VIR,,
2023-01-01,VIR,,
2023-02-01,VIR,,
2023-03-01,VIR,,
2020-03-01,VIR,,
2020-04-01,VIR,,
2020-05-01,VIR,,
2020-06-01,VIR,,
2020-07-01,VIR,,
2020-08-01,VIR,,
2020-09-01,VIR,,
2020-10-01,VIR,,
2020-11-01,VIR,,
2020-12-01,VIR,,
2021-01-01,VIR,,
2021-02-01,VIR,,
2021-03-01,VIR,,
2021-04-01,VIR,,
2021-05-01,VIR,,
2021-06-01,VIR,,
2021-07-01,VIR,,
2021-08-01,VIR,,
2021-09-01,VIR,,
2021-10-01,VIR,,
2021-11-01,VIR,,
2021-12-01,VIR,,
2022-01-01,URY,523,502
2022-02-01,URY,222,724
2022-03-01,URY,123,847
2022-04-01,URY,130,977
2022-05-01,URY,432,1409
2022-06-01,URY,350,1759
2022-07-01,URY,658,2417
2022-08-01,URY,1378,3795
2022-09-01,URY,4692,8487
2022-10-01,URY,21502,29989
2022-11-01,URY,17265,47254
2022-12-01,URY,20463,67717
2023-01-01,URY,88782,156499
2023-02-01,URY,75402,231901
2023-03-01,URY,6178,238079
2019-12-01,URY,4827,242906
2020-01-01,URY,97912,340818
2020-02-01,URY,36058,376876
2020-03-01,URY,6511,383387
2020-04-01,URY,3486,386873
2020-05-01,URY,4294,391167
2020-06-01,URY,5510,396677
2020-07-01,URY,5832,402509
2020-08-01,URY,118313,520822
2020-09-01,URY,261734,782556
2020-10-01,URY,83088,865644
2020-11-01,URY,30131,895775
2020-12-01,URY,6765,902540
2021-01-01,URY,49408,951948
2021-02-01,URY,13422,965370
2021-03-01,URY,9894,975264
2021-04-01,URY,7582,982846
2021-05-01,URY,5681,988527
2021-06-01,URY,3508,992035
2021-07-01,URY,6012,998047
2021-08-01,URY,31517,1029564
2021-09-01,URY,3701,1033265
2021-10-01,URY,1038,1034303
2021-10-01,UZB,149,149
2021-11-01,UZB,1755,1904
2021-12-01,UZB,1285,3189
2022-01-01,UZB,5033,8222
2022-02-01,UZB,12987,21209
2022-03-01,UZB,18139,39348
2022-04-01,UZB,12722,52070
2022-05-01,UZB,13597,65667
