date,iso_code,weekly_new_cases,weekly_total_cases
13-02-22 00:00,TGO,901,24519
20-02-22 00:00,TGO,644,25163
27-02-22 00:00,TGO,324,25487
06-03-22 00:00,TGO,273,25760
13-03-22 00:00,TGO,105,25865
20-03-22 00:00,TGO,124,25989
27-03-22 00:00,TGO,79,26068
03-04-22 00:00,TGO,46,26114
10-04-22 00:00,TGO,34,26148
17-04-22 00:00,TGO,51,26199
24-04-22 00:00,TGO,42,26241
01-05-22 00:00,TGO,50,26291
08-05-22 00:00,TGO,81,26372
15-05-22 00:00,TGO,178,26550
22-05-22 00:00,TGO,1442,27992
29-05-22 00:00,TGO,2171,30163
05-06-22 00:00,TGO,3752,33915
12-06-22 00:00,TGO,1750,35665
19-06-22 00:00,TGO,615,36280
26-06-22 00:00,TGO,189,36469
03-07-22 00:00,TGO,88,36557
10-07-22 00:00,TGO,77,36634
17-07-22 00:00,TGO,90,36724
24-07-22 00:00,TGO,74,36798
31-07-22 00:00,TGO,17,36815
07-08-22 00:00,TGO,35,36850
14-08-22 00:00,TGO,26,36876
21-08-22 00:00,TGO,35,36911
28-08-22 00:00,TGO,32,36943
04-09-22 00:00,TGO,13,36956
11-09-22 00:00,TGO,6,36962
18-09-22 00:00,TGO,15,36977
25-09-22 00:00,TGO,8,36985
02-10-22 00:00,TGO,15,37000
09-10-22 00:00,TGO,20,37020
16-10-22 00:00,TGO,24,37044
23-10-22 00:00,TGO,35,37079
30-10-22 00:00,TGO,37,37116
06-11-22 00:00,TGO,60,37176
13-11-22 00:00,TGO,66,37242
20-11-22 00:00,TGO,86,37328
27-11-22 00:00,TGO,120,37448
04-12-22 00:00,TGO,106,37554
11-12-22 00:00,TGO,222,37776
18-12-22 00:00,TGO,153,37929
25-12-22 00:00,TGO,135,38064
01-01-23 00:00,TGO,112,38176
08-01-23 00:00,TGO,97,38273
15-01-23 00:00,TGO,82,38355
22-01-23 00:00,TGO,64,38419
29-01-23 00:00,TGO,111,38530
05-02-23 00:00,TGO,84,38614
12-02-23 00:00,TGO,127,38741
19-02-23 00:00,TGO,184,38925
26-02-23 00:00,TGO,135,39060
05-03-23 00:00,TGO,56,39116
29-12-19 00:00,TGO,43,39159
05-01-20 00:00,TGO,71,39230
12-01-20 00:00,TGO,31,39261
19-01-20 00:00,TGO,32,39293
26-01-20 00:00,TGO,11,39304
02-02-20 00:00,TGO,12,39316
09-02-20 00:00,TGO,5,39321
16-02-20 00:00,TGO,5,39326
23-02-20 00:00,TGO,4,39330
01-03-20 00:00,TGO,4,39334
08-03-20 00:00,TGO,5,39339
15-03-20 00:00,TGO,1,39340
22-03-20 00:00,TGO,3,39343
29-03-20 00:00,TGO,2,39345
05-04-20 00:00,TGO,5,39350
12-04-20 00:00,TGO,2,39352
19-04-20 00:00,TGO,1,39353
26-04-20 00:00,TGO,1,39354
03-05-20 00:00,TGO,4,39358
10-05-20 00:00,TGO,6,39364
17-05-20 00:00,TGO,3,39367
24-05-20 00:00,TGO,15,39382
31-05-20 00:00,TGO,8,39390
31-05-20 00:00,TKL,,
07-06-20 00:00,TKL,,
14-06-20 00:00,TKL,,
21-06-20 00:00,TKL,,
28-06-20 00:00,TKL,,
05-07-20 00:00,TKL,,
12-07-20 00:00,TKL,,
19-07-20 00:00,TKL,,
26-07-20 00:00,TKL,,
02-08-20 00:00,TKL,,
09-08-20 00:00,TKL,,
16-08-20 00:00,TKL,,
23-08-20 00:00,TKL,,
30-08-20 00:00,TKL,,
06-09-20 00:00,TKL,,
13-09-20 00:00,TKL,,
20-09-20 00:00,TKL,,
27-09-20 00:00,TKL,,
04-10-20 00:00,TKL,,
11-10-20 00:00,TKL,,
18-10-20 00:00,TKL,,
25-10-20 00:00,TKL,,
01-11-20 00:00,TKL,,
08-11-20 00:00,TKL,,
15-11-20 00:00,TKL,,
22-11-20 00:00,TKL,,
29-11-20 00:00,TKL,,
06-12-20 00:00,TKL,,
13-12-20 00:00,TKL,,
20-12-20 00:00,TKL,,
27-12-20 00:00,TKL,,
03-01-21 00:00,TKL,,
10-01-21 00:00,TKL,,
17-01-21 00:00,TKL,,
24-01-21 00:00,TKL,,
31-01-21 00:00,TKL,,
07-02-21 00:00,TKL,,
14-02-21 00:00,TKL,,
21-02-21 00:00,TKL,,
28-02-21 00:00,TKL,,
07-03-21 00:00,TKL,,
14-03-21 00:00,TKL,,
21-03-21 00:00,TKL,,
28-03-21 00:00,TKL,,
04-04-21 00:00,TKL,,
11-04-21 00:00,TKL,,
18-04-21 00:00,TKL,,
25-04-21 00:00,TKL,,
02-05-21 00:00,TKL,,
09-05-21 00:00,TKL,,
16-05-21 00:00,TKL,,
23-05-21 00:00,TKL,,
30-05-21 00:00,TKL,,
06-06-21 00:00,TKL,,
13-06-21 00:00,TKL,,
20-06-21 00:00,TKL,,
27-06-21 00:00,TKL,,
04-07-21 00:00,TKL,,
11-07-21 00:00,TKL,,
18-07-21 00:00,TKL,,
25-07-21 00:00,TKL,,
01-08-21 00:00,TKL,,
08-08-21 00:00,TKL,,
15-08-21 00:00,TKL,,
22-08-21 00:00,TKL,,
29-08-21 00:00,TKL,,
05-09-21 00:00,TKL,,
12-09-21 00:00,TKL,,
19-09-21 00:00,TKL,,
26-09-21 00:00,TKL,,
03-10-21 00:00,TKL,,
10-10-21 00:00,TKL,,
17-10-21 00:00,TKL,,
24-10-21 00:00,TKL,,
31-10-21 00:00,TKL,,
07-11-21 00:00,TKL,,
14-11-21 00:00,TKL,,
14-11-21 00:00,TON,,
21-11-21 00:00,TON,,
28-11-21 00:00,TON,,
05-12-21 00:00,TON,,
12-12-21 00:00,TON,,
19-12-21 00:00,TON,,
26-12-21 00:00,TON,,
02-01-22 00:00,TON,,
09-01-22 00:00,TON,,
16-01-22 00:00,TON,,
23-01-22 00:00,TON,,
30-01-22 00:00,TON,,
06-02-22 00:00,TON,,
13-02-22 00:00,TON,,
20-02-22 00:00,TON,,
27-02-22 00:00,TON,,
06-03-22 00:00,TON,,
13-03-22 00:00,TON,,
20-03-22 00:00,TON,,
27-03-22 00:00,TON,,
03-04-22 00:00,TON,,
10-04-22 00:00,TON,,
17-04-22 00:00,TON,,
24-04-22 00:00,TON,,
01-05-22 00:00,TON,,
08-05-22 00:00,TON,,
15-05-22 00:00,TON,,
22-05-22 00:00,TON,1,1
29-05-22 00:00,TON,0,1
05-06-22 00:00,TON,0,1
12-06-22 00:00,TON,0,1
19-06-22 00:00,TON,0,1
26-06-22 00:00,TON,0,1
03-07-22 00:00,TON,0,1
10-07-22 00:00,TON,0,1
17-07-22 00:00,TON,0,1
24-07-22 00:00,TON,0,1
31-07-22 00:00,TON,0,1
07-08-22 00:00,TON,0,1
14-08-22 00:00,TON,0,1
21-08-22 00:00,TON,0,1
28-08-22 00:00,TON,6,7
04-09-22 00:00,TON,66,73
11-09-22 00:00,TON,161,234
18-09-22 00:00,TON,121,355
25-09-22 00:00,TON,360,715
02-10-22 00:00,TON,605,1320
09-10-22 00:00,TON,1468,2788
16-10-22 00:00,TON,2084,4872
23-10-22 00:00,TON,1674,6546
30-10-22 00:00,TON,1385,7931
06-11-22 00:00,TON,911,8842
13-11-22 00:00,TON,711,9553
20-11-22 00:00,TON,643,10196
27-11-22 00:00,TON,569,10765
04-12-22 00:00,TON,284,11049
11-12-22 00:00,TON,345,11394
18-12-22 00:00,TON,172,11566
25-12-22 00:00,TON,203,11769
01-01-23 00:00,TON,140,11909
08-01-23 00:00,TON,170,12079
15-01-23 00:00,TON,0,12079
22-01-23 00:00,TON,222,12301
29-01-23 00:00,TON,81,12382
05-02-23 00:00,TON,0,12382
12-02-23 00:00,TON,111,12493
19-02-23 00:00,TON,61,12554
26-02-23 00:00,TON,0,12554
05-03-23 00:00,TON,282,12836
29-12-19 00:00,TON,0,12836
05-01-20 00:00,TON,1299,14135
12-01-20 00:00,TON,0,14135
19-01-20 00:00,TON,1100,15235
26-01-20 00:00,TON,947,16182
02-02-20 00:00,TON,0,16182
09-02-20 00:00,TON,0,16182
16-02-20 00:00,TON,0,16182
23-02-20 00:00,TON,0,16182
01-03-20 00:00,TON,0,16182
08-03-20 00:00,TON,0,16182
15-03-20 00:00,TON,0,16182
22-03-20 00:00,TON,0,16182
29-03-20 00:00,TON,0,16182
05-04-20 00:00,TON,0,16182
12-04-20 00:00,TON,0,16182
19-04-20 00:00,TON,0,16182
26-04-20 00:00,TON,0,16182
03-05-20 00:00,TON,0,16182
10-05-20 00:00,TON,0,16182
17-05-20 00:00,TON,29,16211
24-05-20 00:00,TON,201,16412
31-05-20 00:00,TON,178,16590
07-06-20 00:00,TON,0,16590
14-06-20 00:00,TON,82,16672
21-06-20 00:00,TON,62,16734
28-06-20 00:00,TON,45,16779
05-07-20 00:00,TON,16,16795
12-07-20 00:00,TON,6,16801
19-07-20 00:00,TON,6,16807
26-07-20 00:00,TON,0,16807
26-07-20 00:00,TTO,5,5
02-08-20 00:00,TTO,52,57
09-08-20 00:00,TTO,30,87
16-08-20 00:00,TTO,20,107
23-08-20 00:00,TTO,6,113
30-08-20 00:00,TTO,2,115
06-09-20 00:00,TTO,1,116
13-09-20 00:00,TTO,0,116
20-09-20 00:00,TTO,0,116
27-09-20 00:00,TTO,0,116
04-10-20 00:00,TTO,0,116
11-10-20 00:00,TTO,1,117
18-10-20 00:00,TTO,0,117
25-10-20 00:00,TTO,6,123
01-11-20 00:00,TTO,0,123
08-11-20 00:00,TTO,7,130
15-11-20 00:00,TTO,3,133
22-11-20 00:00,TTO,0,133
29-11-20 00:00,TTO,6,139
06-12-20 00:00,TTO,14,153
13-12-20 00:00,TTO,41,194
20-12-20 00:00,TTO,106,300
27-12-20 00:00,TTO,329,629
03-01-21 00:00,TTO,623,1252
10-01-21 00:00,TTO,545,1797
17-01-21 00:00,TTO,594,2391
24-01-21 00:00,TTO,832,3223
31-01-21 00:00,TTO,803,4026
07-02-21 00:00,TTO,437,4463
14-02-21 00:00,TTO,383,4846
21-02-21 00:00,TTO,281,5127
28-02-21 00:00,TTO,206,5333
07-03-21 00:00,TTO,235,5568
14-03-21 00:00,TTO,186,5754
21-03-21 00:00,TTO,126,5880
28-03-21 00:00,TTO,255,6135
04-04-21 00:00,TTO,353,6488
11-04-21 00:00,TTO,197,6685
18-04-21 00:00,TTO,97,6782
25-04-21 00:00,TTO,118,6900
02-05-21 00:00,TTO,124,7024
09-05-21 00:00,TTO,103,7127
16-05-21 00:00,TTO,59,7186
23-05-21 00:00,TTO,100,7286
30-05-21 00:00,TTO,129,7415
06-06-21 00:00,TTO,81,7496
13-06-21 00:00,TTO,82,7578
20-06-21 00:00,TTO,39,7617
27-06-21 00:00,TTO,39,7656
04-07-21 00:00,TTO,30,7686
11-07-21 00:00,TTO,31,7717
18-07-21 00:00,TTO,19,7736
25-07-21 00:00,TTO,54,7790
01-08-21 00:00,TTO,75,7865
08-08-21 00:00,TTO,139,8004
15-08-21 00:00,TTO,210,8214
22-08-21 00:00,TTO,297,8511
29-08-21 00:00,TTO,624,9135
05-09-21 00:00,TTO,812,9947
12-09-21 00:00,TTO,1759,11706
19-09-21 00:00,TTO,2096,13802
26-09-21 00:00,TTO,3348,17150
03-10-21 00:00,TTO,3729,20879
10-10-21 00:00,TTO,3435,24314
17-10-21 00:00,TTO,2765,27079
24-10-21 00:00,TTO,2230,29309
31-10-21 00:00,TTO,1673,30982
07-11-21 00:00,TTO,1546,32528
14-11-21 00:00,TTO,1277,33805
21-11-21 00:00,TTO,1241,35046
28-11-21 00:00,TTO,1308,36354
05-12-21 00:00,TTO,1417,37771
12-12-21 00:00,TTO,1391,39162
19-12-21 00:00,TTO,1412,40574
26-12-21 00:00,TTO,1659,42233
02-01-22 00:00,TTO,1111,43344
09-01-22 00:00,TTO,1503,44847
16-01-22 00:00,TTO,1166,46013
23-01-22 00:00,TTO,1350,47363
30-01-22 00:00,TTO,1463,48826
06-02-22 00:00,TTO,1403,50229
13-02-22 00:00,TTO,1376,51605
20-02-22 00:00,TTO,1394,52999
27-02-22 00:00,TTO,1406,54405
06-03-22 00:00,TTO,1608,56013
13-03-22 00:00,TTO,1700,57713
20-03-22 00:00,TTO,2250,59963
27-03-22 00:00,TTO,3121,63084
03-04-22 00:00,TTO,3891,66975
10-04-22 00:00,TTO,4386,71361
17-04-22 00:00,TTO,5240,76601
24-04-22 00:00,TTO,5256,81857
01-05-22 00:00,TTO,4739,86596
08-05-22 00:00,TTO,3768,90364
15-05-22 00:00,TTO,3270,93634
22-05-22 00:00,TTO,4263,97897
29-05-22 00:00,TTO,4127,102024
05-06-22 00:00,TTO,5384,107408
12-06-22 00:00,TTO,4611,112019
19-06-22 00:00,TTO,4750,116769
26-06-22 00:00,TTO,4502,121271
03-07-22 00:00,TTO,3217,124488
10-07-22 00:00,TTO,3657,128145
17-07-22 00:00,TTO,2819,130964
24-07-22 00:00,TTO,2429,133393
31-07-22 00:00,TTO,2186,135579
07-08-22 00:00,TTO,1917,137496
14-08-22 00:00,TTO,1618,139114
21-08-22 00:00,TTO,1667,140781
28-08-22 00:00,TTO,1733,142514
04-09-22 00:00,TTO,3083,145597
11-09-22 00:00,TTO,3380,148977
18-09-22 00:00,TTO,3403,152380
25-09-22 00:00,TTO,3513,155893
02-10-22 00:00,TTO,3451,159344
09-10-22 00:00,TTO,2240,161584
16-10-22 00:00,TTO,1594,163178
23-10-22 00:00,TTO,1772,164950
30-10-22 00:00,TTO,1103,166053
06-11-22 00:00,TTO,847,166900
13-11-22 00:00,TTO,685,167585
20-11-22 00:00,TTO,842,168427
27-11-22 00:00,TTO,1001,169428
04-12-22 00:00,TTO,1031,170459
11-12-22 00:00,TTO,1131,171590
18-12-22 00:00,TTO,1945,173535
25-12-22 00:00,TTO,1959,175494
01-01-23 00:00,TTO,1914,177408
08-01-23 00:00,TTO,1556,178964
15-01-23 00:00,TTO,1346,180310
22-01-23 00:00,TTO,1257,181567
29-01-23 00:00,TTO,913,182480
05-02-23 00:00,TTO,117,182597
12-02-23 00:00,TTO,584,183181
19-02-23 00:00,TTO,643,183824
26-02-23 00:00,TTO,437,184261
05-03-23 00:00,TTO,263,184524
29-12-19 00:00,TTO,0,184524
05-01-20 00:00,TTO,189,184713
12-01-20 00:00,TTO,141,184854
19-01-20 00:00,TTO,95,184949
26-01-20 00:00,TTO,145,185094
02-02-20 00:00,TTO,143,185237
09-02-20 00:00,TTO,140,185377
16-02-20 00:00,TTO,151,185528
23-02-20 00:00,TTO,180,185708
01-03-20 00:00,TTO,174,185882
08-03-20 00:00,TTO,151,186033
15-03-20 00:00,TTO,246,186279
22-03-20 00:00,TTO,406,186685
29-03-20 00:00,TTO,519,187204
05-04-20 00:00,TTO,381,187585
12-04-20 00:00,TTO,323,187908
19-04-20 00:00,TTO,291,188199
26-04-20 00:00,TTO,312,188511
03-05-20 00:00,TTO,226,188737
10-05-20 00:00,TTO,559,189296
10-05-20 00:00,TUN,1,1
17-05-20 00:00,TUN,6,7
24-05-20 00:00,TUN,22,29
31-05-20 00:00,TUN,144,173
07-06-20 00:00,TUN,250,423
14-06-20 00:00,TUN,205,628
21-06-20 00:00,TUN,152,780
28-06-20 00:00,TUN,129,909
05-07-20 00:00,TUN,71,980
12-07-20 00:00,TUN,45,1025
19-07-20 00:00,TUN,7,1032
26-07-20 00:00,TUN,13,1045
02-08-20 00:00,TUN,6,1051
09-08-20 00:00,TUN,36,1087
16-08-20 00:00,TUN,0,1087
23-08-20 00:00,TUN,41,1128
30-08-20 00:00,TUN,32,1160
06-09-20 00:00,TUN,15,1175
13-09-20 00:00,TUN,46,1221
20-09-20 00:00,TUN,98,1319
27-09-20 00:00,TUN,75,1394
04-10-20 00:00,TUN,94,1488
11-10-20 00:00,TUN,113,1601
18-10-20 00:00,TUN,179,1780
25-10-20 00:00,TUN,647,2427
01-11-20 00:00,TUN,779,3206
08-11-20 00:00,TUN,990,4196
15-11-20 00:00,TUN,1221,5417
22-11-20 00:00,TUN,2683,8100
29-11-20 00:00,TUN,4379,12479
06-12-20 00:00,TUN,5934,18413
13-12-20 00:00,TUN,6129,24542
20-12-20 00:00,TUN,10248,34790
27-12-20 00:00,TUN,11102,45892
03-01-21 00:00,TUN,8386,54278
10-01-21 00:00,TUN,10085,64363
17-01-21 00:00,TUN,10159,74522
24-01-21 00:00,TUN,9250,83772
31-01-21 00:00,TUN,7535,91307
07-02-21 00:00,TUN,7973,99280
14-02-21 00:00,TUN,7576,106856
21-02-21 00:00,TUN,7691,114547
28-02-21 00:00,TUN,10453,125000
07-03-21 00:00,TUN,12216,137216
14-03-21 00:00,TUN,12665,149881
21-03-21 00:00,TUN,18687,168568
28-03-21 00:00,TUN,19805,188373
04-04-21 00:00,TUN,13950,202323
11-04-21 00:00,TUN,10356,212679
18-04-21 00:00,TUN,6971,219650
25-04-21 00:00,TUN,5466,225116
02-05-21 00:00,TUN,5327,230443
09-05-21 00:00,TUN,4565,235008
16-05-21 00:00,TUN,4360,239368
23-05-21 00:00,TUN,4071,243439
30-05-21 00:00,TUN,3815,247254
06-06-21 00:00,TUN,6764,254018
13-06-21 00:00,TUN,10976,264994
20-06-21 00:00,TUN,11733,276727
27-06-21 00:00,TUN,15106,291833
04-07-21 00:00,TUN,13480,305313
11-07-21 00:00,TUN,10287,315600
18-07-21 00:00,TUN,8503,324103
25-07-21 00:00,TUN,5822,329925
01-08-21 00:00,TUN,8928,338853
08-08-21 00:00,TUN,10058,348911
15-08-21 00:00,TUN,11374,360285
22-08-21 00:00,TUN,14027,374312
29-08-21 00:00,TUN,17099,391411
05-09-21 00:00,TUN,28692,420103
12-09-21 00:00,TUN,44811,464914
19-09-21 00:00,TUN,53695,518609
26-09-21 00:00,TUN,37388,555997
03-10-21 00:00,TUN,22965,578962
10-10-21 00:00,TUN,23795,602757
17-10-21 00:00,TUN,14007,616764
24-10-21 00:00,TUN,15564,632328
31-10-21 00:00,TUN,15155,647483
07-11-21 00:00,TUN,18685,666168
14-11-21 00:00,TUN,12195,678363
21-11-21 00:00,TUN,17916,696279
28-11-21 00:00,TUN,6224,702503
05-12-21 00:00,TUN,3811,706314
12-12-21 00:00,TUN,2687,709001
19-12-21 00:00,TUN,1321,710322
26-12-21 00:00,TUN,842,711164
02-01-22 00:00,TUN,975,712139
09-01-22 00:00,TUN,843,712982
16-01-22 00:00,TUN,2294,715276
23-01-22 00:00,TUN,635,715911
30-01-22 00:00,TUN,791,716702
06-02-22 00:00,TUN,1008,717710
13-02-22 00:00,TUN,1156,718866
20-02-22 00:00,TUN,1277,720143
27-02-22 00:00,TUN,1654,721797
06-03-22 00:00,TUN,2295,724092
13-03-22 00:00,TUN,9287,733379
20-03-22 00:00,TUN,22776,756155
27-03-22 00:00,TUN,48198,804353
03-04-22 00:00,TUN,62092,866445
10-04-22 00:00,TUN,51369,917814
17-04-22 00:00,TUN,36912,954726
24-04-22 00:00,TUN,16734,971460
01-05-22 00:00,TUN,19023,990483
08-05-22 00:00,TUN,8958,999441
15-05-22 00:00,TUN,18466,1017907
22-05-22 00:00,TUN,11855,1029762
29-05-22 00:00,TUN,3969,1033731
05-06-22 00:00,TUN,2153,1035884
12-06-22 00:00,TUN,1474,1037358
19-06-22 00:00,TUN,1310,1038668
26-06-22 00:00,TUN,864,1039532
03-07-22 00:00,TUN,661,1040193
10-07-22 00:00,TUN,519,1040712
17-07-22 00:00,TUN,485,1041197
24-07-22 00:00,TUN,592,1041789
31-07-22 00:00,TUN,1146,1042935
07-08-22 00:00,TUN,510,1042872
14-08-22 00:00,TUN,668,1043540
21-08-22 00:00,TUN,886,1044426
28-08-22 00:00,TUN,2277,1046703
04-09-22 00:00,TUN,5477,1052180
11-09-22 00:00,TUN,13947,1066127
18-09-22 00:00,TUN,20903,1087030
25-09-22 00:00,TUN,27340,1114370
02-10-22 00:00,TUN,14323,1128693
09-10-22 00:00,TUN,5967,1134660
16-10-22 00:00,TUN,4581,1139241
23-10-22 00:00,TUN,2093,1141334
30-10-22 00:00,TUN,1193,1142527
06-11-22 00:00,TUN,1335,1143862
13-11-22 00:00,TUN,962,1144824
20-11-22 00:00,TUN,339,1145163
27-11-22 00:00,TUN,182,1145345
04-12-22 00:00,TUN,341,1145686
11-12-22 00:00,TUN,143,1145829
18-12-22 00:00,TUN,101,1145930
25-12-22 00:00,TUN,114,1146044
01-01-23 00:00,TUN,108,1146152
08-01-23 00:00,TUN,441,1146593
15-01-23 00:00,TUN,109,1146702
22-01-23 00:00,TUN,97,1146799
29-01-23 00:00,TUN,192,1146991
05-02-23 00:00,TUN,81,1147072
12-02-23 00:00,TUN,73,1147145
19-02-23 00:00,TUN,137,1147282
26-02-23 00:00,TUN,195,1147477
05-03-23 00:00,TUN,0,1147477
29-12-19 00:00,TUN,0,1147477
05-01-20 00:00,TUN,94,1147571
12-01-20 00:00,TUN,74,1147645
19-01-20 00:00,TUN,84,1147729
26-01-20 00:00,TUN,2488,1150217
02-02-20 00:00,TUN,61,1150278
09-02-20 00:00,TUN,78,1150356
16-02-20 00:00,TUN,121,1150477
23-02-20 00:00,TUN,129,1150606
01-03-20 00:00,TUN,187,1150793
08-03-20 00:00,TUN,169,1150962
08-03-20 00:00,TUR,1,1
15-03-20 00:00,TUR,191,192
22-03-20 00:00,TUR,3437,3629
29-03-20 00:00,TUR,14506,18135
05-04-20 00:00,TUR,24147,42282
12-04-20 00:00,TUR,31911,74193
19-04-20 00:00,TUR,27597,101790
26-04-20 00:00,TUR,18414,120204
03-05-20 00:00,TUR,13517,133721
10-05-20 00:00,TUR,11028,144749
17-05-20 00:00,TUR,8799,153548
24-05-20 00:00,TUR,7431,160979
31-05-20 00:00,TUR,6431,167410
07-06-20 00:00,TUR,6613,174023
14-06-20 00:00,TUR,10008,184031
21-06-20 00:00,TUR,9084,193115
28-06-20 00:00,TUR,9169,202284
05-07-20 00:00,TUR,7678,209962
12-07-20 00:00,TUR,6911,216873
19-07-20 00:00,TUR,6442,223315
26-07-20 00:00,TUR,6576,229891
02-08-20 00:00,TUR,7374,237265
09-08-20 00:00,TUR,8370,245635
16-08-20 00:00,TUR,8885,254520
23-08-20 00:00,TUR,9478,263998
30-08-20 00:00,TUR,10945,274943
06-09-20 00:00,TUR,11512,286455
13-09-20 00:00,TUR,11584,298039
20-09-20 00:00,TUR,11751,309790
27-09-20 00:00,TUR,10280,320070
04-10-20 00:00,TUR,10683,330753
11-10-20 00:00,TUR,11390,342143
18-10-20 00:00,TUR,13385,355528
25-10-20 00:00,TUR,15304,370832
01-11-20 00:00,TUR,15988,386820
08-11-20 00:00,TUR,18074,404894
15-11-20 00:00,TUR,25276,430170
22-11-20 00:00,TUR,73568,503738
29-11-20 00:00,TUR,229523,733261
06-12-20 00:00,TUR,192081,1748567
13-12-20 00:00,TUR,207113,1955680
20-12-20 00:00,TUR,145032,2100712
27-12-20 00:00,TUR,107940,2208652
03-01-21 00:00,TUR,87450,2296102
10-01-21 00:00,TUR,68699,2364801
17-01-21 00:00,TUR,47704,2412505
24-01-21 00:00,TUR,44613,2457118
31-01-21 00:00,TUR,51870,2508988
07-02-21 00:00,TUR,55439,2564427
14-02-21 00:00,TUR,52173,2616600
21-02-21 00:00,TUR,58166,2674766
28-02-21 00:00,TUR,71392,2746158
07-03-21 00:00,TUR,89831,2835989
14-03-21 00:00,TUR,114614,2950603
21-03-21 00:00,TUR,169410,3120013
28-03-21 00:00,TUR,237975,3357988
04-04-21 00:00,TUR,331878,3689866
11-04-21 00:00,TUR,397091,4086957
18-04-21 00:00,TUR,414425,4501382
25-04-21 00:00,TUR,287318,4788700
02-05-21 00:00,TUR,189282,4977982
09-05-21 00:00,TUR,106014,5083996
16-05-21 00:00,TUR,76427,5160423
23-05-21 00:00,TUR,60126,5220549
30-05-21 00:00,TUR,49750,5270299
06-06-21 00:00,TUR,42799,5313098
13-06-21 00:00,TUR,41055,5354153
20-06-21 00:00,TUR,39095,5393248
27-06-21 00:00,TUR,37692,5430940
04-07-21 00:00,TUR,34154,5465094
11-07-21 00:00,TUR,42361,5507455
18-07-21 00:00,TUR,56448,5563903
25-07-21 00:00,TUR,118727,5682630
01-08-21 00:00,TUR,164154,5846784
08-08-21 00:00,TUR,171701,6018485
15-08-21 00:00,TUR,139287,6157772
22-08-21 00:00,TUR,135525,6293297
29-08-21 00:00,TUR,142476,6435773
05-09-21 00:00,TUR,154641,6590414
12-09-21 00:00,TUR,176594,6767008
19-09-21 00:00,TUR,193289,6960297
26-09-21 00:00,TUR,193773,7154070
03-10-21 00:00,TUR,203266,7357336
10-10-21 00:00,TUR,213596,7570932
17-10-21 00:00,TUR,201672,7772604
24-10-21 00:00,TUR,188931,7961535
31-10-21 00:00,TUR,189173,8150708
07-11-21 00:00,TUR,189614,8340322
14-11-21 00:00,TUR,162898,8503220
21-11-21 00:00,TUR,173419,8676639
28-11-21 00:00,TUR,163252,8839891
05-12-21 00:00,TUR,144516,8984407
12-12-21 00:00,TUR,134017,9118424
19-12-21 00:00,TUR,129182,9247606
26-12-21 00:00,TUR,194158,9441764
02-01-22 00:00,TUR,345510,9787274
09-01-22 00:00,TUR,483966,10271240
16-01-22 00:00,TUR,464975,10736215
23-01-22 00:00,TUR,513892,11250107
30-01-22 00:00,TUR,690588,11940695
06-02-22 00:00,TUR,712581,12653276
13-02-22 00:00,TUR,612989,13266265
20-02-22 00:00,TUR,575624,13841889
27-02-22 00:00,TUR,413656,14255545
06-03-22 00:00,TUR,232828,14488373
13-03-22 00:00,TUR,156009,14644382
20-03-22 00:00,TUR,115949,14760331
27-03-22 00:00,TUR,100229,14860560
03-04-22 00:00,TUR,78699,14939259
10-04-22 00:00,TUR,43899,14983158
17-04-22 00:00,TUR,27560,15010718
24-04-22 00:00,TUR,17679,15028397
01-05-22 00:00,TUR,10098,15038495
08-05-22 00:00,TUR,11732,15050227
15-05-22 00:00,TUR,9885,15060112
22-05-22 00:00,TUR,7982,15068094
29-05-22 00:00,TUR,4653,15072747
05-06-22 00:00,TUR,5439,15078186
12-06-22 00:00,TUR,7556,15085742
19-06-22 00:00,TUR,0,15085742
26-06-22 00:00,TUR,37589,15123331
03-07-22 00:00,TUR,57113,15180444
10-07-22 00:00,TUR,117095,15297539
17-07-22 00:00,TUR,226532,15524071
24-07-22 00:00,TUR,0,15524071
31-07-22 00:00,TUR,365424,15889495
07-08-22 00:00,TUR,406322,16295817
14-08-22 00:00,TUR,376031,16671848
21-08-22 00:00,TUR,0,16671848
28-08-22 00:00,TUR,0,16671848
04-09-22 00:00,TUR,125902,16797750
11-09-22 00:00,TUR,54632,16852382
18-09-22 00:00,TUR,0,16852382
25-09-22 00:00,TUR,21411,16873793
02-10-22 00:00,TUR,0,16873793
09-10-22 00:00,TUR,45845,16919638
16-10-22 00:00,TUR,0,16919638
23-10-22 00:00,TUR,0,16919638
30-10-22 00:00,TUR,0,16919638
06-11-22 00:00,TUR,0,16919638
13-11-22 00:00,TUR,0,16919638
20-11-22 00:00,TUR,0,16919638
27-11-22 00:00,TUR,0,16919638
04-12-22 00:00,TUR,0,16919638
11-12-22 00:00,TUR,0,16919638
18-12-22 00:00,TUR,0,16919638
25-12-22 00:00,TUR,0,16919638
01-01-23 00:00,TUR,123084,17042722
08-01-23 00:00,TUR,0,17042722
15-01-23 00:00,TUR,0,17042722
22-01-23 00:00,TUR,0,17042722
29-01-23 00:00,TUR,0,17042722
05-02-23 00:00,TUR,0,17042722
12-02-23 00:00,TUR,0,17042722
19-02-23 00:00,TUR,0,17042722
26-02-23 00:00,TUR,0,17042722
05-03-23 00:00,TUR,0,17042722
05-03-23 00:00,TKM,,
29-12-19 00:00,TKM,,
05-01-20 00:00,TKM,,
12-01-20 00:00,TKM,,
19-01-20 00:00,TKM,,
26-01-20 00:00,TKM,,
02-02-20 00:00,TKM,,
